NM_026647	18.1242155808033
NM_138667	11.9982648918859
NM_009404	11.9603823790839
NM_001040396	11.3455035707286
NM_025677	10.7593655090791
NM_021522	10.7082482179766
NM_030197	10.0104569779695
NM_053075	9.97067690414622
NM_024214	9.50726767074791
NM_145928	9.46243723644538
NM_173752	9.13820178747934
NM_028803	8.99710420208537
ENSMUST00000110855	8.62606970485866
NM_023908	8.4854399333948
NM_001038010	8.42033833533482
NM_146194	8.27115072559697
NM_029585	8.08272313888327
NM_134002	8.03771065061815
NM_001080930	7.5627115472671
NM_008541	7.50835691237464
NM_145969	7.49670352657762
ENSMUST00000107153	7.46089624680182
NM_019777	7.35999063166009
NM_170591	7.30506644659722
NM_198937	7.30357617688244
NM_008465	7.2117538288636
NM_008139	7.17213051402706
NM_011992	6.79926374891854
NM_025375	6.76780737581703
NM_198023	6.69969694930563
NM_029759	6.66139877141833
NM_146099	6.61609144052863
NM_178592	6.52117303293854
NM_026191	6.5024692357264
NM_172595	6.48445956763552
NM_172575	6.47336071697244
NM_009481	6.34742212635849
NM_013507	6.15314673556079
NM_033270	6.01973295742177
NM_145959	6.01635032019287
NM_009655	5.97207411282028
NM_011890	5.78650486892933
NM_007981	5.75228539149529
NM_007931	5.74552969449072
NM_133807	5.72504958275819
NM_028259	5.69386856194485
NM_007520	5.64150316591161
NM_007460	5.5610147449196
NM_001004361	5.55876544949876
NM_020276	5.52476680029326
NM_173876	5.51890279593253
NM_133196	5.51612559356948
NM_030241	5.51160198302381
NM_024287	5.50876461568971
NM_018831	5.47662734860924
NM_001038621	5.46734479112562
NM_172593	5.44141324294983
NM_025910	5.42303371373244
NM_029020	5.35340179107816
NM_001017966	5.29642608069566
NM_138604	5.25528380197175
NM_016807	5.19841938430863
NM_007670	5.19137901234713
NM_013610	5.12613943858478
NM_009579	5.11341707871548
NM_011864	5.09189920904776
NM_007423	5.08160516457582
NM_007715	5.0669328534977
NM_027360	5.06013870468671
NM_175251	5.04101464325731
NM_172266	5.00539771078056
NM_025371	4.9776215484202
NM_009466	4.96705128259488
NM_026376	4.94777576923888
NM_008940	4.94018616209681
NM_008538	4.93789345571087
NM_019744	4.93301229963985
NM_020491	4.92627006859013
NM_145958	4.92481485053167
NM_009842	4.91718001591513
NM_146130	4.91709987465094
NM_010890	4.90584275885209
NM_019464	4.90176704286366
NM_010260	4.89767537604857
NM_019779	4.8697394290709
NM_028986	4.85854807294848
NM_025367	4.84472457159924
NM_013653	4.84088941941235
NM_018869	4.8086173740353
NM_133352	4.79903612197064
NM_010215	4.78404452328549
NM_133806	4.77511392044962
NM_011580	4.76578893911255
NM_025679	4.69003272881283
NM_134059	4.66511884333711
NM_026423	4.65038201360023
NM_001081251	4.64709119271392
NM_177561	4.64546437191565
NM_175550	4.63976968195502
NM_010566	4.63864454327582
NM_026719	4.63381460322297
NM_010578	4.61750200792653
NM_010119	4.60048599364021
NM_152134	4.59455187045495
NM_008564	4.56858911695602
NM_025478	4.55458326116097
NM_023544	4.54323193130221
NM_175382	4.52283441531821
NM_080554	4.51161828072839
3732409C05Rik	4.50793022239199
NM_001037756	4.49442047780377
NM_009291	4.49134161586053
NM_133948	4.47889426558253
NM_001081274	4.4682281717315
NM_023627	4.4412876695938
NM_201609	4.42943527528891
NM_053159	4.42289143902148
NM_026411	4.42184809222682
NM_053073	4.41982066628339
NM_176923	4.41903539989081
NM_026014	4.41787502634371
NM_138952	4.40567162410343
NM_021372	4.40170063572854
NM_013923	4.40114908165548
NM_028444	4.4007856953377
NM_013665	4.39215054996174
NM_026083	4.36914511317758
NM_172252	4.36213518696588
NM_011158	4.34012604429383
NM_172866	4.33085423536
NM_001081355	4.32314924935518
NM_172662	4.31969209673313
NM_025821	4.31603899519686
NM_030690	4.31248572356825
NM_026254	4.30580449840764
NM_145590	4.30005186183254
NM_009171	4.29375996016489
NM_172659	4.29171140126078
NM_199143	4.2812787280512
NM_021890	4.25846863727430
NM_007631	4.23063708544686
NM_028774	4.2255632594761
NM_001033375	4.22544192265375
NM_027530	4.21857334684954
NM_008851	4.19442026169710
NM_019498	4.19212467428541
NM_009370	4.18817708383375
NM_011218	4.18184959704265
NM_021345	4.12557998616186
NM_177607	4.11838194234449
NM_025954	4.09225226161737
NM_175135	4.08968073676071
NM_021881	4.08083785321799
NM_011385	4.04676330360618
NM_008062	4.04557015593780
NM_173432	4.02962643012265
NM_001081267	4.01427827806236
NM_024191	4.01030366732290
NM_011014	4.00859624324758
NM_144925	4.00301919556466
NM_021419	4.00089233526644
NM_010240	3.99917923443434
NM_033570	3.98506328636244
NM_026267	3.96934464414014
NM_010209	3.96075764422481
NM_015804	3.95569421217155
NM_175450	3.94655227966803
NM_028354	3.94314949017502
NM_178644	3.94082497627119
NM_178654	3.93878192758852
NM_144902	3.92599408781736
NM_011278	3.91910941089735
NM_153805	3.91151315576919
NM_029344	3.91148292522505
NM_144861	3.91022747684521
NM_179203	3.89168981779636
NM_053069	3.89168753946945
NM_153529	3.889205532231
NM_001024205	3.88768882115983
NM_001081232	3.88060268319881
NM_011740	3.86953636189559
NM_199307	3.86263540745356
NM_011378	3.86049957034361
NM_172381	3.86038331069481
NM_009119	3.85808044734675
NM_011991	3.85740823492203
NM_177240	3.85726988065955
NM_001081022	3.84969809168264
NM_026740	3.84934153592733
NM_172464	3.84883535437818
NM_010200	3.84493973630229
NM_007546	3.84450750692747
NM_153118	3.84303730673772
NM_010902	3.84032924922148
NM_027968	3.83900182133622
NM_172288	3.82186592348711
NM_033475	3.81305815083886
NM_207681	3.81257424510789
XM_918384	3.81068248403629
NM_028898	3.80725530983639
NM_025297	3.80373715892402
NM_153542	3.79511844055967
NM_018821	3.79144448915556
NM_009886	3.78321158067926
NM_001081323	3.76923471759067
NM_026661	3.76776661632487
ENSMUST00000098471	3.76165301232843
NM_175121	3.75403141863073
NM_001013370	3.75191025619146
NM_138953	3.74140614263628
NM_001033251	3.73621800658348
NM_009344	3.73422786704049
NM_010485	3.72855585837262
NM_025814	3.7284836817153
NM_029019	3.72079366480386
NM_133752	3.71448258744614
NM_008826	3.70984618242832
NM_178388	3.70706441186036
NM_178764	3.70314323151767
XM_981204	3.70185845624177
NM_008143	3.68479048427312
NM_007544	3.68381801718934
NM_172665	3.67492607862998
NM_133825	3.65124992895888
NM_030145	3.64238993154009
NM_001001984	3.63896050308091
NM_026115	3.63758603617242
NM_009665	3.63546825788659
NM_009321	3.63032133537468
NM_007494	3.6300928038854
NM_031179	3.62969951312833
NM_001039389	3.62552723542191
NM_011666	3.62361716465873
NM_019395	3.61312522630687
NM_026231	3.61256573137479
NM_001081102	3.60718107205124
NM_027192	3.60162347737430
NM_172512	3.58354266592997
NM_001039534	3.58053013027124
NM_172590	3.57810279746015
NM_010587	3.57405684632470
NM_029826	3.55903633663072
NM_146032	3.55770338800852
NM_001025561	3.55666899330944
NM_010716	3.55375494782187
NM_178380	3.55354865253184
2610034N03Rik	3.55097561399136
NM_011632	3.54566517522852
NM_019922	3.54129071558836
NM_025283	3.53667072782739
NM_009372	3.52289582375019
NM_011710	3.51970925535428
NM_173011	3.51630609596351
NM_145468	3.51355760979524
NM_007614	3.51265666492323
NM_009516	3.50654556221742
ENSMUST00000022099	3.49907739928845
NM_023913	3.49508987553414
NM_009231	3.49493353700842
NM_177547	3.49115938207906
ENSMUST00000089482	3.48805794331755
NM_145420	3.48102608540536
NM_176951	3.47810100314093
NM_153089	3.47167879990369
NM_029148	3.464594774179
NM_019794	3.46415691536525
NM_007997	3.45709544527951
NM_015817	3.45129843693441
NM_007988	3.44678058164449
NM_177780	3.43342074047888
NM_011811	3.42738351638381
NM_009727	3.42479447818109
NM_001081499	3.42202995347635
NM_016786	3.4146122160772
NM_011597	3.41126890229035
NM_011806	3.41104551584137
NM_133710	3.40966500240070
NM_146066	3.40833426054901
NM_133705	3.40409566631001
NM_008576	3.39552399407222
NM_008786	3.39307401043033
NM_026270	3.39208546745698
NM_011585	3.38776367417428
NM_028064	3.38544122043093
NM_145215	3.38037984315808
NM_175001	3.37841548553810
NM_026031	3.37622867019767
NM_026909	3.36937289287709
NM_023420	3.36838596857992
NM_008750	3.36805667477107
NM_026939	3.36513623149353
NM_130862	3.35708481497731
NM_027238	3.35475616303193
NM_175094	3.34766987502828
NM_021878	3.3455482100966
NM_029763	3.34164186102318
NM_001081302	3.33849052377951
NM_026950	3.33309267207605
NM_001033237	3.33237205573372
NM_175380	3.33026157096792
NM_025978	3.32654465311713
NM_001100591	3.32279245854643
NM_008706	3.32019644953083
NM_021441	3.31963465186708
NM_175394	3.31867825643453
NM_007399	3.31862030392293
NM_011569	3.31474969884831
NM_001099624	3.31367036732968
NM_178925	3.31352267924428
NM_001037863	3.30533127346486
NM_177470	3.30403798921660
XM_904332	3.29154709628558
NM_019827	3.28854852022676
NM_025710	3.28027014375705
NM_011699	3.277459912817
NM_201361	3.27176558699679
NM_011393	3.26814484506767
XM_894155	3.26754360644535
NM_138671	3.26720072292958
NM_009388	3.26703041839067
NM_026842	3.25693000303154
ENSMUST00000047020	3.24835810196279
NM_008525	3.24650869557166
XM_284494	3.22851736922339
NM_024198	3.22839249856889
NM_170701	3.22783713736776
NM_028557	3.22767648282705
NM_016750	3.22239985884416
NM_001002267	3.21983592899041
NM_172117	3.21892558981407
NM_025712	3.21864920214236
NM_001081343	3.21580658326963
NM_025729	3.21524614377489
NM_172992	3.21470282968058
NM_016889	3.21150017129728
NM_001025566	3.21035454010724
NM_029248	3.20471479305229
NM_028790	3.20038882371576
NM_010804	3.20002648357053
NM_009530	3.19882117094361
NM_011723	3.19860079348668
NM_001040700	3.19385291996192
NM_009870	3.19224761747073
NM_010807	3.19088560653682
XM_001477695	3.18932253939775
XM_001478567	3.18689763619801
NM_020267	3.18558089899821
NM_025998	3.18476022183602
NM_144731	3.17868321929755
NM_198600	3.1750966653638
4930507C10Rik	3.17308728104904
NM_007903	3.1721304464095
NM_054079	3.16969251007469
NM_146057	3.16937479582662
NM_013837	3.16866263686112
NM_011395	3.16782319611344
NM_198110	3.16305371711882
NM_148938	3.1579675088641
NM_013807	3.15554301971343
NM_030692	3.15426238850299
NM_013885	3.15199285549539
NM_019663	3.14964141448671
NM_023565	3.14816526559224
NM_025567	3.14634606555064
NM_001033430	3.14632448096094
NM_021284	3.14595503856802
NM_023580	3.13944174899141
NM_028793	3.13497715104682
NM_146230	3.1347051098577
NM_010314	3.13386006084247
XM_904396	3.13002784316628
NM_023663	3.12848926343555
9530002K18Rik	3.12650906423846
NM_001045807	3.11711716181489
NM_181590	3.11682139562379
NM_010180	3.1112641761482
NM_001001986	3.10798383213553
NM_139149	3.10347231013471
NM_133816	3.10206074034876
NM_021287	3.09973118327784
NM_172571	3.09825554317437
NM_023324	3.09711644092233
NM_008210	3.09600723307839
NM_172704	3.09517571789215
NM_030706	3.09453163153549
NM_153544	3.09400692766783
NM_172261	3.09255214388692
XM_001481138	3.09173216401794
NM_001110152	3.08947672616977
NM_026402	3.08834453948424
NM_172707	3.08726587835489
NM_178035	3.08395539061328
NM_009758	3.08371060122528
NM_009868	3.08243320976913
NM_011985	3.07918872229514
NM_001002004	3.07700380166536
NM_010554	3.07693976390909
NM_033525	3.076902745235
NM_080634	3.07671280206631
NM_207655	3.07615934779198
NM_008292	3.07537419724997
NM_011183	3.07536583365559
NM_016691	3.07496880404186
NM_009807	3.06047765431060
NM_177343	3.05746466747766
NM_133737	3.05682327855311
NM_016905	3.05361968737469
NM_001081750	3.04745222201548
NM_212444	3.04514659425369
ENSMUST00000057595	3.04199612552655
NM_001081066	3.03870647462719
NM_001001333	3.03865263207168
NM_008233	3.03663446128121
NM_009877	3.03642041937316
NM_001003913	3.03427749637936
NM_009653	3.03400529840801
ENSMUST00000062686	3.03340904220510
NM_026263	3.03254064721994
NM_028381	3.0310104362884
NM_173437	3.03075134979470
NM_175749	3.02379719285504
